,httpcomponents-httpcore,jakarta-httpcore-niossl,4.0-alpha4,2007-03-27 17:26     19026,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore-niossl/4.0-alpha4/jakarta-httpcore-niossl-4.0-alpha4.jar
,httpcomponents-httpcore,jakarta-httpcore-nio,4.0-alpha4,2007-03-27 17:26    107460,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore-nio/4.0-alpha4/jakarta-httpcore-nio-4.0-alpha4.jar
,httpcomponents-httpcore,jakarta-httpcore,4.0-alpha4,2007-03-27 17:26    139388,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore/4.0-alpha4/jakarta-httpcore-4.0-alpha4.jar
,httpcomponents-httpcore,jakarta-httpcore,4.0-alpha3,2006-12-22 13:37    128395,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore/4.0-alpha3/jakarta-httpcore-4.0-alpha3.jar
,httpcomponents-httpcore,jakarta-httpcore,4.0-alpha2,2006-06-22 20:45    129829,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore/4.0-alpha2/jakarta-httpcore-4.0-alpha2.jar
,httpcomponents-httpcore,jakarta-httpcore,4.0-alpha1,2006-04-16 04:32    126931,,https://repo1.maven.org/maven2/httpcomponents-httpcore/jakarta-httpcore/4.0-alpha1/jakarta-httpcore-4.0-alpha1.jar
,httpcomponents-httpcore,httpcore-niossl,4.0-alpha6,2007-10-08 21:43     20184,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore-niossl/4.0-alpha6/httpcore-niossl-4.0-alpha6.jar
,httpcomponents-httpcore,httpcore-niossl,4.0-alpha5,2007-07-02 18:15     19198,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore-niossl/4.0-alpha5/httpcore-niossl-4.0-alpha5.jar
,httpcomponents-httpcore,httpcore-nio,4.0-alpha6,2007-10-08 21:43    131099,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore-nio/4.0-alpha6/httpcore-nio-4.0-alpha6.jar
,httpcomponents-httpcore,httpcore-nio,4.0-alpha5,2007-07-02 18:15    122475,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore-nio/4.0-alpha5/httpcore-nio-4.0-alpha5.jar
,httpcomponents-httpcore,httpcore,4.0-alpha6,2007-10-08 21:43    159075,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore/4.0-alpha6/httpcore-4.0-alpha6.jar
,httpcomponents-httpcore,httpcore,4.0-alpha5,2007-07-02 18:15    139211,,https://repo1.maven.org/maven2/httpcomponents-httpcore/httpcore/4.0-alpha5/httpcore-4.0-alpha5.jar
,httpunit,httpunit,1.7,2010-02-24 00:35               518402,,https://repo1.maven.org/maven2/httpunit/httpunit/1.7/httpunit-1.7.jar
,httpunit,httpunit,1.6.2,2007-07-12 13:24               406424,,https://repo1.maven.org/maven2/httpunit/httpunit/1.6.2/httpunit-1.6.2.jar
,httpunit,httpunit,1.6.1,2006-01-31 01:35    406579,,https://repo1.maven.org/maven2/httpunit/httpunit/1.6.1/httpunit-1.6.1.jar
,httpunit,httpunit,1.6,2005-09-20 05:48    411014,,https://repo1.maven.org/maven2/httpunit/httpunit/1.6/httpunit-1.6.jar
,httpunit,httpunit,1.5.4,2005-09-20 05:48    348868,,https://repo1.maven.org/maven2/httpunit/httpunit/1.5.4/httpunit-1.5.4.jar
,httpunit,httpunit,1.5.3,2005-09-20 05:48    335693,,https://repo1.maven.org/maven2/httpunit/httpunit/1.5.3/httpunit-1.5.3.jar
,httpunit,httpunit,1.5.1,2005-09-20 05:48    288272,,https://repo1.maven.org/maven2/httpunit/httpunit/1.5.1/httpunit-1.5.1.jar
,httpunit,httpunit,1.5,2005-09-20 05:48    276942,,https://repo1.maven.org/maven2/httpunit/httpunit/1.5/httpunit-1.5.jar
,httpunit,httpunit,1.4.1,2005-09-20 05:48    169415,,https://repo1.maven.org/maven2/httpunit/httpunit/1.4.1/httpunit-1.4.1.jar
,httpunit,httpunit,1.3,2005-09-20 05:48    103512,,https://repo1.maven.org/maven2/httpunit/httpunit/1.3/httpunit-1.3.jar
,hu.webhejj,webhejj-commons,2.0.0,2014-03-31 21:31     78246,,https://repo1.maven.org/maven2/hu/webhejj/webhejj-commons/2.0.0/webhejj-commons-2.0.0.jar
,hu.webhejj.junit.stdio,junit-stdio,1.0.0,2015-12-08 20:12      4929,,https://repo1.maven.org/maven2/hu/webhejj/junit/stdio/junit-stdio/1.0.0/junit-stdio-1.0.0.jar
